Date,Beer,DayOfWeek,UnitsSold,IsWeekend,HolidayEffect,PromoLevel
2023-03-08,IPA,2,46,0,0,0
2023-03-08,Stout,2,25,0,0,0
2023-03-08,Cider,2,34,0,0,0
2023-03-09,Ale,3,31,0,0,0
2023-03-09,Lager,3,46,0,0,0
2023-03-09,IPA,3,40,0,0,0
2023-03-09,Stout,3,34,0,0,1
2023-03-09,Cider,3,40,0,0,0
2023-03-10,Ale,4,23,0,0,0
2023-03-10,Lager,4,49,0,0,0
2023-03-10,IPA,4,41,0,0,0
2023-03-10,Stout,4,32,0,0,0
2023-03-10,Cider,4,41,0,0,0
2023-03-11,Ale,5,47,1,0,0
2023-03-11,Lager,5,67,1,0,0
2023-03-11,IPA,5,56,1,0,0
2023-03-11,Stout,5,31,1,0,0
2023-03-11,Cider,5,58,1,0,0
2023-03-12,Ale,6,38,1,0,0
2023-03-12,Lager,6,80,1,0,0
2023-03-12,IPA,6,62,1,0,0
2023-03-12,Stout,6,55,1,0,1
2023-03-12,Cider,6,58,1,0,0
2023-03-13,Ale,0,22,0,0,0
2023-03-13,Lager,0,46,0,0,0
2023-03-13,IPA,0,46,0,0,0
2023-03-13,Stout,0,22,0,0,0
2023-03-13,Cider,0,40,0,0,0
2023-03-14,Ale,1,53,0,0,1
2023-03-14,Lager,1,59,0,0,0
2023-03-14,IPA,1,56,0,0,0
2023-03-14,Stout,1,29,0,0,1
2023-03-14,Cider,1,59,0,0,1
2023-03-15,Ale,2,38,0,0,1
2023-03-15,Lager,2,49,0,0,0
2023-03-15,IPA,2,46,0,0,0
2023-03-15,Stout,2,25,0,0,0
2023-03-15,Cider,2,46,0,0,0
2023-03-16,Ale,3,41,0,0,0
2023-03-16,Lager,3,53,0,0,0
2023-03-16,IPA,3,37,0,0,0
2023-03-16,Stout,3,33,0,0,0
2023-03-16,Cider,3,57,0,0,1
2023-03-17,Ale,4,31,0,0,0
2023-03-17,Lager,4,42,0,0,0
2023-03-17,IPA,4,35,0,0,0
2023-03-17,Stout,4,19,0,0,0
2023-03-17,Cider,4,37,0,0,0
2023-03-18,Ale,5,52,1,0,0
2023-03-18,Lager,5,75,1,0,0
2023-03-18,IPA,5,86,1,0,1
2023-03-18,Stout,5,38,1,0,0
2023-03-18,Cider,5,70,1,0,1
2023-03-19,Ale,6,45,1,0,0
2023-03-19,Lager,6,65,1,0,0
2023-03-19,IPA,6,75,1,0,1
2023-03-19,Stout,6,34,1,0,0
2023-03-19,Cider,6,51,1,0,0
2023-03-20,Ale,0,32,0,0,0
2023-03-20,Lager,0,57,0,0,0
2023-03-20,IPA,0,39,0,0,0
2023-03-20,Stout,0,24,0,0,0
2023-03-20,Cider,0,42,0,0,0
2023-03-21,Ale,1,36,0,0,0
2023-03-21,Lager,1,67,0,0,1
2023-03-21,IPA,1,46,0,0,0
2023-03-21,Stout,1,25,0,0,0
2023-03-21,Cider,1,38,0,0,0
2023-03-22,Ale,2,51,0,0,1
2023-03-22,Lager,2,44,0,0,0
2023-03-22,IPA,2,57,0,0,1
2023-03-22,Stout,2,21,0,0,0
2023-03-22,Cider,2,41,0,0,0
2023-03-23,Ale,3,41,0,0,1
2023-03-23,Lager,3,48,0,0,0
2023-03-23,IPA,3,43,0,0,0
2023-03-23,Stout,3,29,0,0,0
2023-03-23,Cider,3,49,0,0,0
2023-03-24,Ale,4,40,0,0,1
2023-03-24,Lager,4,69,0,0,1
2023-03-24,IPA,4,43,0,0,0
2023-03-24,Stout,4,33,0,0,0
2023-03-24,Cider,4,57,0,0,1
2023-03-25,Ale,5,42,1,0,0
2023-03-25,Lager,5,70,1,0,0
2023-03-25,IPA,5,56,1,0,0
2023-03-25,Stout,5,40,1,0,0
2023-03-25,Cider,5,58,1,0,0
2023-03-26,Ale,6,43,1,0,0
2023-03-26,Lager,6,74,1,0,0
2023-03-26,IPA,6,60,1,0,0
2023-03-26,Stout,6,34,1,0,0
2023-03-26,Cider,6,58,1,0,0
2023-03-27,Ale,0,27,0,0,0
2023-03-27,Lager,0,52,0,0,0
2023-03-27,IPA,0,41,0,0,0
2023-03-27,Stout,0,35,0,0,0
2023-03-27,Cider,0,38,0,0,0
2023-03-28,Ale,1,31,0,0,0
2023-03-28,Lager,1,49,0,0,0
2023-03-28,IPA,1,39,0,0,0
2023-03-28,Stout,1,19,0,0,0
2023-03-28,Cider,1,45,0,0,0
2023-03-29,Ale,2,27,0,0,0
2023-03-29,Lager,2,48,0,0,0
2023-03-29,IPA,2,44,0,0,0
2023-03-29,Stout,2,25,0,0,0
2023-03-29,Cider,2,38,0,0,0
2023-03-30,Ale,3,35,0,0,0
2023-03-30,Lager,3,57,0,0,0
2023-03-30,IPA,3,44,0,0,0
2023-03-30,Stout,3,17,0,0,0
2023-03-30,Cider,3,40,0,0,0
2023-03-31,Ale,4,41,0,0,1
2023-03-31,Lager,4,64,0,0,1
2023-03-31,IPA,4,41,0,0,0
2023-03-31,Stout,4,33,0,0,0
2023-03-31,Cider,4,37,0,0,0
2023-04-01,Ale,5,41,1,0,0
2023-04-01,Lager,5,75,1,0,0
2023-04-01,IPA,5,70,1,0,0
2023-04-01,Stout,5,31,1,0,0
2023-04-01,Cider,5,61,1,0,0
2023-04-02,Ale,6,39,1,0,0
2023-04-02,Lager,6,74,1,0,0
2023-04-02,IPA,6,68,1,0,0
2023-04-02,Stout,6,33,1,0,0
2023-04-02,Cider,6,49,1,0,0
2023-04-03,Ale,0,30,0,0,0
2023-04-03,Lager,0,59,0,0,0
2023-04-03,IPA,0,48,0,0,0
2023-04-03,Stout,0,27,0,0,1
2023-04-03,Cider,0,48,0,0,0
2023-04-04,Ale,1,30,0,0,0
2023-04-04,Lager,1,53,0,0,0
2023-04-04,IPA,1,63,0,0,1
2023-04-04,Stout,1,30,0,0,0
2023-04-04,Cider,1,37,0,0,0
2023-04-05,Ale,2,35,0,0,0
2023-04-05,Lager,2,54,0,0,0
2023-04-05,IPA,2,60,0,0,1
2023-04-05,Stout,2,35,0,0,0
2023-04-05,Cider,2,35,0,0,0
2023-04-06,Ale,3,28,0,0,0
2023-04-06,Lager,3,54,0,0,0
2023-04-06,IPA,3,48,0,0,0
2023-04-06,Stout,3,30,0,0,0
2023-04-06,Cider,3,33,0,0,0
2023-04-07,Ale,4,45,0,0,1
2023-04-07,Lager,4,43,0,0,0
2023-04-07,IPA,4,44,0,0,0
2023-04-07,Stout,4,17,0,0,0
2023-04-07,Cider,4,46,0,0,1
2023-04-08,Ale,5,52,1,0,0
2023-04-08,Lager,5,68,1,0,0
2023-04-08,IPA,5,48,1,0,0
2023-04-08,Stout,5,38,1,0,0
2023-04-08,Cider,5,45,1,0,0
2023-04-09,Ale,6,38,1,0,0
2023-04-09,Lager,6,70,1,0,0
2023-04-09,IPA,6,57,1,0,0
2023-04-09,Stout,6,36,1,0,0
2023-04-09,Cider,6,54,1,0,0
2023-04-10,Ale,0,27,0,0,0
2023-04-10,Lager,0,53,0,0,0
2023-04-10,IPA,0,36,0,0,0
2023-04-10,Stout,0,44,0,0,1
2023-04-10,Cider,0,45,0,0,0
2023-04-11,Ale,1,38,0,0,1
2023-04-11,Lager,1,56,0,0,0
2023-04-11,IPA,1,47,0,0,0
2023-04-11,Stout,1,28,0,0,0
2023-04-11,Cider,1,33,0,0,0
2023-04-12,Ale,2,27,0,0,0
2023-04-12,Lager,2,47,0,0,0
2023-04-12,IPA,2,48,0,0,0
2023-04-12,Stout,2,23,0,0,0
2023-04-12,Cider,2,27,0,0,0
2023-04-13,Ale,3,37,0,0,1
2023-04-13,Lager,3,57,0,0,0
2023-04-13,IPA,3,40,0,0,0
2023-04-13,Stout,3,27,0,0,0
2023-04-13,Cider,3,47,0,0,1
2023-04-14,Ale,4,35,0,0,1
2023-04-14,Lager,4,58,0,0,0
2023-04-14,IPA,4,39,0,0,0
2023-04-14,Stout,4,32,0,0,0
2023-04-14,Cider,4,50,0,0,1
2023-04-15,Ale,5,59,1,0,1
2023-04-15,Lager,5,77,1,0,0
2023-04-15,IPA,5,67,1,0,0
2023-04-15,Stout,5,38,1,0,0
2023-04-15,Cider,5,69,1,0,1
2023-04-16,Ale,6,48,1,0,0
2023-04-16,Lager,6,76,1,0,0
2023-04-16,IPA,6,56,1,0,0
2023-04-16,Stout,6,47,1,0,1
2023-04-16,Cider,6,43,1,0,0
2023-04-17,Ale,0,34,0,0,0
2023-04-17,Lager,0,46,0,0,0
2023-04-17,IPA,0,48,0,0,0
2023-04-17,Stout,0,25,0,0,0
2023-04-17,Cider,0,40,0,0,0
2023-04-18,Ale,1,50,0,0,1
2023-04-18,Lager,1,47,0,0,0
2023-04-18,IPA,1,45,0,0,0
2023-04-18,Stout,1,26,0,0,0
2023-04-18,Cider,1,32,0,0,0
2023-04-19,Ale,2,37,0,0,0
2023-04-19,Lager,2,59,0,0,0
2023-04-19,IPA,2,46,0,0,0
2023-04-19,Stout,2,34,0,0,0
2023-04-19,Cider,2,42,0,0,0
2023-04-20,Ale,3,33,0,0,0
2023-04-20,Lager,3,56,0,0,0
2023-04-20,IPA,3,45,0,0,0
2023-04-20,Stout,3,32,0,0,1
2023-04-20,Cider,3,41,0,0,0
2023-04-21,Ale,4,42,0,0,0
2023-04-21,Lager,4,47,0,0,0
2023-04-21,IPA,4,39,0,0,0
2023-04-21,Stout,4,27,0,0,0
2023-04-21,Cider,4,28,0,0,0
2023-04-22,Ale,5,43,1,0,0
2023-04-22,Lager,5,72,1,0,0
2023-04-22,IPA,5,80,1,0,1
2023-04-22,Stout,5,43,1,0,0
2023-04-22,Cider,5,61,1,0,0
2023-04-23,Ale,6,55,1,0,0
2023-04-23,Lager,6,73,1,0,0
2023-04-23,IPA,6,64,1,0,0
2023-04-23,Stout,6,34,1,0,0
2023-04-23,Cider,6,60,1,0,0
2023-04-24,Ale,0,34,0,0,1
2023-04-24,Lager,0,50,0,0,0
2023-04-24,IPA,0,51,0,0,0
2023-04-24,Stout,0,25,0,0,0
2023-04-24,Cider,0,36,0,0,0
2023-04-25,Ale,1,28,0,0,0
2023-04-25,Lager,1,47,0,0,0
2023-04-25,IPA,1,42,0,0,0
2023-04-25,Stout,1,28,0,0,0
2023-04-25,Cider,1,39,0,0,0
2023-04-26,Ale,2,39,0,0,0
2023-04-26,Lager,2,44,0,0,0
2023-04-26,IPA,2,42,0,0,0
2023-04-26,Stout,2,19,0,0,0
2023-04-26,Cider,2,35,0,0,0
2023-04-27,Ale,3,29,0,0,0
2023-04-27,Lager,3,54,0,0,0
2023-04-27,IPA,3,48,0,0,0
2023-04-27,Stout,3,28,0,0,0
2023-04-27,Cider,3,43,0,0,0
2023-04-28,Ale,4,37,0,0,0
2023-04-28,Lager,4,69,0,0,1
2023-04-28,IPA,4,63,0,0,1
2023-04-28,Stout,4,24,0,0,0
2023-04-28,Cider,4,32,0,0,0
2023-04-29,Ale,5,42,1,0,0
2023-04-29,Lager,5,79,1,0,0
2023-04-29,IPA,5,58,1,0,0
2023-04-29,Stout,5,34,1,0,0
2023-04-29,Cider,5,48,1,0,0
2023-04-30,Ale,6,50,1,0,0
2023-04-30,Lager,6,94,1,0,1
2023-04-30,IPA,6,61,1,0,0
2023-04-30,Stout,6,26,1,0,0
2023-04-30,Cider,6,54,1,0,0
2023-05-01,Ale,0,36,0,0,0
2023-05-01,Lager,0,53,0,0,0
2023-05-01,IPA,0,40,0,0,0
2023-05-01,Stout,0,20,0,0,0
2023-05-01,Cider,0,38,0,0,0
2023-05-02,Ale,1,23,0,0,0
2023-05-02,Lager,1,68,0,0,1
2023-05-02,IPA,1,38,0,0,0
2023-05-02,Stout,1,20,0,0,0
2023-05-02,Cider,1,33,0,0,0
2023-05-03,Ale,2,35,0,0,0
2023-05-03,Lager,2,45,0,0,0
2023-05-03,IPA,2,39,0,0,0
2023-05-03,Stout,2,32,0,0,0
2023-05-03,Cider,2,40,0,0,0
2023-05-04,Ale,3,32,0,0,0
2023-05-04,Lager,3,50,0,0,0
2023-05-04,IPA,3,33,0,0,0
2023-05-04,Stout,3,26,0,0,0
2023-05-04,Cider,3,44,0,0,0
2023-05-05,Ale,4,27,0,0,0
2023-05-05,Lager,4,42,0,0,0
2023-05-05,IPA,4,47,0,0,1
2023-05-05,Stout,4,19,0,0,0
2023-05-05,Cider,4,30,0,0,0
2023-05-06,Ale,5,45,1,0,0
2023-05-06,Lager,5,73,1,0,0
2023-05-06,IPA,5,64,1,0,0
2023-05-06,Stout,5,32,1,0,0
2023-05-06,Cider,5,58,1,0,0
2023-05-07,Ale,6,33,1,0,0
2023-05-07,Lager,6,67,1,0,0
2023-05-07,IPA,6,59,1,0,0
2023-05-07,Stout,6,38,1,0,0
2023-05-07,Cider,6,45,1,0,0
2023-05-08,Ale,0,31,0,0,0
2023-05-08,Lager,0,55,0,0,0
2023-05-08,IPA,0,47,0,0,0
2023-05-08,Stout,0,21,0,0,0
2023-05-08,Cider,0,51,0,0,1
2023-05-09,Ale,1,28,0,0,0
2023-05-09,Lager,1,47,0,0,0
2023-05-09,IPA,1,43,0,0,0
2023-05-09,Stout,1,33,0,0,0
2023-05-09,Cider,1,45,0,0,0
2023-05-10,Ale,2,36,0,0,0
2023-05-10,Lager,2,44,0,0,0
2023-05-10,IPA,2,48,0,0,0
2023-05-10,Stout,2,24,0,0,0
2023-05-10,Cider,2,40,0,0,0
2023-05-11,Ale,3,27,0,0,0
2023-05-11,Lager,3,53,0,0,0
2023-05-11,IPA,3,47,0,0,0
2023-05-11,Stout,3,25,0,0,0
2023-05-11,Cider,3,52,0,0,1
2023-05-12,Ale,4,25,0,0,0
2023-05-12,Lager,4,68,0,0,1
2023-05-12,IPA,4,40,0,0,0
2023-05-12,Stout,4,32,0,0,0
2023-05-12,Cider,4,35,0,0,0
2023-05-13,Ale,5,36,1,0,0
2023-05-13,Lager,5,77,1,0,0
2023-05-13,IPA,5,62,1,0,0
2023-05-13,Stout,5,38,1,0,0
2023-05-13,Cider,5,52,1,0,0
2023-05-14,Ale,6,36,1,0,0
2023-05-14,Lager,6,68,1,0,0
2023-05-14,IPA,6,61,1,0,0
2023-05-14,Stout,6,39,1,0,0
2023-05-14,Cider,6,53,1,0,0
2023-05-15,Ale,0,29,0,0,0
2023-05-15,Lager,0,48,0,0,0
2023-05-15,IPA,0,47,0,0,0
2023-05-15,Stout,0,29,0,0,0
2023-05-15,Cider,0,44,0,0,1
2023-05-16,Ale,1,31,0,0,0
2023-05-16,Lager,1,54,0,0,0
2023-05-16,IPA,1,52,0,0,0
2023-05-16,Stout,1,31,0,0,0
2023-05-16,Cider,1,30,0,0,0
2023-05-17,Ale,2,31,0,0,0
2023-05-17,Lager,2,43,0,0,0
2023-05-17,IPA,2,51,0,0,0
2023-05-17,Stout,2,26,0,0,0
2023-05-17,Cider,2,41,0,0,0
2023-05-18,Ale,3,26,0,0,0
2023-05-18,Lager,3,62,0,0,1
2023-05-18,IPA,3,45,0,0,0
2023-05-18,Stout,3,31,0,0,0
2023-05-18,Cider,3,29,0,0,0
2023-05-19,Ale,4,36,0,0,0
2023-05-19,Lager,4,51,0,0,0
2023-05-19,IPA,4,34,0,0,0
2023-05-19,Stout,4,28,0,0,0
2023-05-19,Cider,4,41,0,0,0
2023-05-20,Ale,5,44,1,0,0
2023-05-20,Lager,5,67,1,0,0
2023-05-20,IPA,5,57,1,0,0
2023-05-20,Stout,5,37,1,0,0
2023-05-20,Cider,5,46,1,0,0
2023-05-21,Ale,6,51,1,0,0
2023-05-21,Lager,6,66,1,0,0
2023-05-21,IPA,6,51,1,0,0
2023-05-21,Stout,6,50,1,0,1
2023-05-21,Cider,6,56,1,0,0
2023-05-22,Ale,0,33,0,0,0
2023-05-22,Lager,0,55,0,0,0
2023-05-22,IPA,0,39,0,0,0
2023-05-22,Stout,0,30,0,0,0
2023-05-22,Cider,0,42,0,0,0
2023-05-23,Ale,1,36,0,0,0
2023-05-23,Lager,1,52,0,0,0
2023-05-23,IPA,1,39,0,0,0
2023-05-23,Stout,1,23,0,0,0
2023-05-23,Cider,1,54,0,0,1
2023-05-24,Ale,2,29,0,0,0
2023-05-24,Lager,2,45,0,0,0
2023-05-24,IPA,2,68,0,0,1
2023-05-24,Stout,2,16,0,0,0
2023-05-24,Cider,2,46,0,0,1
2023-05-25,Ale,3,34,0,0,0
2023-05-25,Lager,3,61,0,0,0
2023-05-25,IPA,3,42,0,0,0
2023-05-25,Stout,3,23,0,0,0
2023-05-25,Cider,3,37,0,0,0
2023-05-26,Ale,4,26,0,0,0
2023-05-26,Lager,4,59,0,0,1
2023-05-26,IPA,4,48,0,0,0
2023-05-26,Stout,4,25,0,0,0
2023-05-26,Cider,4,29,0,0,0
2023-05-27,Ale,5,38,1,0,0
2023-05-27,Lager,5,78,1,0,0
2023-05-27,IPA,5,68,1,0,0
2023-05-27,Stout,5,31,1,0,0
2023-05-27,Cider,5,55,1,0,0
2023-05-28,Ale,6,36,1,0,0
2023-05-28,Lager,6,68,1,0,0
2023-05-28,IPA,6,76,1,0,0
2023-05-28,Stout,6,36,1,0,0
2023-05-28,Cider,6,50,1,0,0
2023-05-29,Ale,0,31,0,0,0
2023-05-29,Lager,0,46,0,0,0
2023-05-29,IPA,0,37,0,0,0
2023-05-29,Stout,0,31,0,0,0
2023-05-29,Cider,0,28,0,0,0
2023-05-30,Ale,1,34,0,0,0
2023-05-30,Lager,1,49,0,0,0
2023-05-30,IPA,1,50,0,0,0
2023-05-30,Stout,1,24,0,0,0
2023-05-30,Cider,1,49,0,0,1
2023-05-31,Ale,2,40,0,0,1
2023-05-31,Lager,2,53,0,0,0
2023-05-31,IPA,2,39,0,0,0
2023-05-31,Stout,2,22,0,0,0
2023-05-31,Cider,2,44,0,0,0
2023-06-01,Ale,3,32,0,0,0
2023-06-01,Lager,3,61,0,0,1
2023-06-01,IPA,3,41,0,0,0
2023-06-01,Stout,3,21,0,0,0
2023-06-01,Cider,3,33,0,0,0
2023-06-02,Ale,4,30,0,0,0
2023-06-02,Lager,4,49,0,0,0
2023-06-02,IPA,4,41,0,0,0
2023-06-02,Stout,4,26,0,0,0
2023-06-02,Cider,4,47,0,0,1
2023-06-03,Ale,5,31,1,0,0
2023-06-03,Lager,5,81,1,0,1
2023-06-03,IPA,5,53,1,0,0
2023-06-03,Stout,5,25,1,0,0
2023-06-03,Cider,5,51,1,0,0
2023-06-04,Ale,6,44,1,0,0
2023-06-04,Lager,6,63,1,0,0
2023-06-04,IPA,6,42,1,0,0
2023-06-04,Stout,6,26,1,0,0
2023-06-04,Cider,6,42,1,0,0
2023-06-05,Ale,0,24,0,0,0
2023-06-05,Lager,0,43,0,0,0
2023-06-05,IPA,0,38,0,0,0
2023-06-05,Stout,0,23,0,0,0
2023-06-05,Cider,0,53,0,0,1
2023-06-06,Ale,1,39,0,0,1
2023-06-06,Lager,1,51,0,0,0
2023-06-06,IPA,1,48,0,0,1
2023-06-06,Stout,1,19,0,0,0
2023-06-06,Cider,1,34,0,0,0
2023-06-07,Ale,2,30,0,0,0
2023-06-07,Lager,2,43,0,0,0
2023-06-07,IPA,2,40,0,0,0
2023-06-07,Stout,2,30,0,0,0
2023-06-07,Cider,2,32,0,0,0
2023-06-08,Ale,3,26,0,0,0
2023-06-08,Lager,3,40,0,0,0
2023-06-08,IPA,3,46,0,0,0
2023-06-08,Stout,3,14,0,0,0
2023-06-08,Cider,3,35,0,0,0
2023-06-09,Ale,4,28,0,0,0
2023-06-09,Lager,4,42,0,0,0
2023-06-09,IPA,4,36,0,0,0
2023-06-09,Stout,4,20,0,0,0
2023-06-09,Cider,4,30,0,0,0
2023-06-10,Ale,5,35,1,0,0
2023-06-10,Lager,5,64,1,0,0
2023-06-10,IPA,5,52,1,0,0
2023-06-10,Stout,5,33,1,0,0
2023-06-10,Cider,5,50,1,0,0
2023-06-11,Ale,6,38,1,0,0
2023-06-11,Lager,6,64,1,0,0
2023-06-11,IPA,6,63,1,0,0
2023-06-11,Stout,6,35,1,0,0
2023-06-11,Cider,6,41,1,0,0
2023-06-12,Ale,0,33,0,0,0
2023-06-12,Lager,0,55,0,0,0
2023-06-12,IPA,0,44,0,0,0
2023-06-12,Stout,0,22,0,0,0
2023-06-12,Cider,0,37,0,0,0
2023-06-13,Ale,1,32,0,0,0
2023-06-13,Lager,1,64,0,0,1
2023-06-13,IPA,1,39,0,0,0
2023-06-13,Stout,1,15,0,0,0
2023-06-13,Cider,1,32,0,0,0
2023-06-14,Ale,2,38,0,0,1
2023-06-14,Lager,2,52,0,0,0
2023-06-14,IPA,2,44,0,0,0
2023-06-14,Stout,2,22,0,0,0
2023-06-14,Cider,2,34,0,0,0
2023-06-15,Ale,3,17,0,0,0
2023-06-15,Lager,3,46,0,0,0
2023-06-15,IPA,3,34,0,0,0
2023-06-15,Stout,3,32,0,0,0
2023-06-15,Cider,3,28,0,0,0
2023-06-16,Ale,4,17,0,0,0
2023-06-16,Lager,4,42,0,0,0
2023-06-16,IPA,4,46,0,0,0
2023-06-16,Stout,4,29,0,0,1
2023-06-16,Cider,4,36,0,0,0
2023-06-17,Ale,5,35,1,0,0
2023-06-17,Lager,5,63,1,0,0
2023-06-17,IPA,5,75,1,0,1
2023-06-17,Stout,5,28,1,0,0
2023-06-17,Cider,5,51,1,0,0
2023-06-18,Ale,6,37,1,0,0
2023-06-18,Lager,6,59,1,0,0
2023-06-18,IPA,6,59,1,0,0
2023-06-18,Stout,6,29,1,0,0
2023-06-18,Cider,6,49,1,0,0
2023-06-19,Ale,0,29,0,0,0
2023-06-19,Lager,0,50,0,0,0
2023-06-19,IPA,0,40,0,0,0
2023-06-19,Stout,0,25,0,0,0
2023-06-19,Cider,0,24,0,0,0
2023-06-20,Ale,1,37,0,0,0
2023-06-20,Lager,1,47,0,0,0
2023-06-20,IPA,1,40,0,0,0
2023-06-20,Stout,1,14,0,0,0
2023-06-20,Cider,1,51,0,0,1
2023-06-21,Ale,2,28,0,0,0
2023-06-21,Lager,2,50,0,0,0
2023-06-21,IPA,2,37,0,0,0
2023-06-21,Stout,2,22,0,0,0
2023-06-21,Cider,2,27,0,0,0
2023-06-22,Ale,3,32,0,0,0
2023-06-22,Lager,3,45,0,0,0
2023-06-22,IPA,3,45,0,0,0
2023-06-22,Stout,3,23,0,0,0
2023-06-22,Cider,3,40,0,0,0
2023-06-23,Ale,4,43,0,0,1
2023-06-23,Lager,4,45,0,0,0
2023-06-23,IPA,4,37,0,0,0
2023-06-23,Stout,4,12,0,0,0
2023-06-23,Cider,4,29,0,0,0
2023-06-24,Ale,5,63,1,0,1
2023-06-24,Lager,5,62,1,0,0
2023-06-24,IPA,5,46,1,0,0
2023-06-24,Stout,5,24,1,0,0
2023-06-24,Cider,5,61,1,0,1
2023-06-25,Ale,6,35,1,0,0
2023-06-25,Lager,6,64,1,0,0
2023-06-25,IPA,6,50,1,0,0
2023-06-25,Stout,6,31,1,0,0
2023-06-25,Cider,6,72,1,0,1
2023-06-26,Ale,0,35,0,0,1
2023-06-26,Lager,0,45,0,0,0
2023-06-26,IPA,0,51,0,0,1
2023-06-26,Stout,0,30,0,0,1
2023-06-26,Cider,0,36,0,0,0
2023-06-27,Ale,1,30,0,0,0
2023-06-27,Lager,1,60,0,0,1
2023-06-27,IPA,1,39,0,0,0
2023-06-27,Stout,1,26,0,0,0
2023-06-27,Cider,1,29,0,0,0
2023-06-28,Ale,2,26,0,0,0
2023-06-28,Lager,2,38,0,0,0
2023-06-28,IPA,2,42,0,0,0
2023-06-28,Stout,2,26,0,0,0
2023-06-28,Cider,2,30,0,0,0
2023-06-29,Ale,3,31,0,0,0
2023-06-29,Lager,3,36,0,0,0
2023-06-29,IPA,3,47,0,0,1
2023-06-29,Stout,3,17,0,0,0
2023-06-29,Cider,3,35,0,0,0
2023-06-30,Ale,4,34,0,0,1
2023-06-30,Lager,4,45,0,0,1
2023-06-30,IPA,4,53,0,0,0
2023-06-30,Stout,4,20,0,0,0
2023-06-30,Cider,4,33,0,0,0
2023-07-01,Ale,5,41,1,0,0
2023-07-01,Lager,5,51,1,0,0
2023-07-01,IPA,5,47,1,0,0
2023-07-01,Stout,5,42,1,0,1
2023-07-01,Cider,5,39,1,0,0
2023-07-02,Ale,6,26,1,0,0
2023-07-02,Lager,6,79,1,0,1
2023-07-02,IPA,6,49,1,0,0
2023-07-02,Stout,6,27,1,0,0
2023-07-02,Cider,6,48,1,0,0
2023-07-03,Ale,0,25,0,0,0
2023-07-03,Lager,0,34,0,0,0
2023-07-03,IPA,0,49,0,0,1
2023-07-03,Stout,0,24,0,0,1
2023-07-03,Cider,0,37,0,0,1
2023-07-04,Ale,1,68,0,1,1
2023-07-04,Lager,1,74,0,1,0
2023-07-04,IPA,1,63,0,1,0
2023-07-04,Stout,1,44,0,1,0
2023-07-04,Cider,1,47,0,1,0
2023-07-05,Ale,2,24,0,0,0
2023-07-05,Lager,2,37,0,0,0
2023-07-05,IPA,2,31,0,0,0
2023-07-05,Stout,2,22,0,0,0
2023-07-05,Cider,2,27,0,0,0
2023-07-06,Ale,3,26,0,0,0
2023-07-06,Lager,3,39,0,0,0
2023-07-06,IPA,3,34,0,0,0
2023-07-06,Stout,3,16,0,0,0
2023-07-06,Cider,3,40,0,0,0
2023-07-07,Ale,4,19,0,0,0
2023-07-07,Lager,4,37,0,0,0
2023-07-07,IPA,4,39,0,0,0
2023-07-07,Stout,4,18,0,0,0
2023-07-07,Cider,4,31,0,0,0
2023-07-08,Ale,5,39,1,0,0
2023-07-08,Lager,5,55,1,0,0
2023-07-08,IPA,5,33,1,0,0
2023-07-08,Stout,5,28,1,0,0
2023-07-08,Cider,5,44,1,0,0
2023-07-09,Ale,6,47,1,0,1
2023-07-09,Lager,6,52,1,0,0
2023-07-09,IPA,6,56,1,0,0
2023-07-09,Stout,6,19,1,0,0
2023-07-09,Cider,6,40,1,0,0
2023-07-10,Ale,0,28,0,0,0
2023-07-10,Lager,0,56,0,0,0
2023-07-10,IPA,0,40,0,0,1
2023-07-10,Stout,0,10,0,0,0
2023-07-10,Cider,0,43,0,0,0
2023-07-11,Ale,1,36,0,0,1
2023-07-11,Lager,1,42,0,0,0
2023-07-11,IPA,1,31,0,0,0
2023-07-11,Stout,1,19,0,0,0
2023-07-11,Cider,1,26,0,0,0
2023-07-12,Ale,2,30,0,0,0
2023-07-12,Lager,2,43,0,0,0
2023-07-12,IPA,2,35,0,0,0
2023-07-12,Stout,2,22,0,0,0
2023-07-12,Cider,2,31,0,0,0
2023-07-13,Ale,3,19,0,0,0
2023-07-13,Lager,3,31,0,0,0
2023-07-13,IPA,3,38,0,0,0
2023-07-13,Stout,3,25,0,0,0
2023-07-13,Cider,3,26,0,0,0
2023-07-14,Ale,4,34,0,0,0
2023-07-14,Lager,4,40,0,0,0
2023-07-14,IPA,4,25,0,0,0
2023-07-14,Stout,4,23,0,0,0
2023-07-14,Cider,4,41,0,0,0
2023-07-15,Ale,5,34,1,0,0
2023-07-15,Lager,5,57,1,0,0
2023-07-15,IPA,5,58,1,0,0
2023-07-15,Stout,5,26,1,0,1
2023-07-15,Cider,5,34,1,0,0
2023-07-16,Ale,6,35,1,0,0
2023-07-16,Lager,6,53,1,0,0
2023-07-16,IPA,6,49,1,0,0
2023-07-16,Stout,6,23,1,0,0
2023-07-16,Cider,6,49,1,0,0
2023-07-17,Ale,0,28,0,0,0
2023-07-17,Lager,0,54,0,0,1
2023-07-17,IPA,0,44,0,0,1
2023-07-17,Stout,0,18,0,0,0
2023-07-17,Cider,0,24,0,0,0
2023-07-18,Ale,1,32,0,0,0
2023-07-18,Lager,1,42,0,0,0
2023-07-18,IPA,1,32,0,0,0
2023-07-18,Stout,1,30,0,0,1
2023-07-18,Cider,1,33,0,0,0
2023-07-19,Ale,2,27,0,0,0
